Empresa;Departamento;Municipio;Direccion;No. Orden;Estado;Regional;Centro de Costo;Centro de Costo OPESE;Orden Interna OPESE;Categoria;Codigo;Descripcion;FechaPedido;FechaAprobado;FechaDespacho;FechaDesde;FechaHasta;MesPedido;Clasificacion;Cantidad;Unidad;Precio Bruto Unitario;IVA;Precio Unitario Con Iva;Precio Total;CódigoHomologo;NombreHomologo;PrecioHomologo
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;PUTUMAYO;PUERTO ASIS;Carrera 20 Nro. 11 - 35;#000110078;Aprobado;BANCAMIA S.A.;Territorial Sur Puerto Asis;PV-000149;BANCAMIA_159.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;PUTUMAYO;PUERTO ASIS;Carrera 20 Nro. 11 - 35;#000110078;Aprobado;BANCAMIA S.A.;Territorial Sur Puerto Asis;PV-000149;BANCAMIA_159.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;PUTUMAYO;PUERTO ASIS;Carrera 20 Nro. 11 - 35;#000110078;Aprobado;BANCAMIA S.A.;Territorial Sur Puerto Asis;PV-000149;BANCAMIA_159.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CALDAS;CHINCHINA;Carrera 9 # 9-75 Parque Principal;#000110079;Aprobado;BANCAMIA S.A.;Territorial Sur Chinchina;PV-000149;BANCAMIA_055.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CALDAS;CHINCHINA;Carrera 9 # 9-75 Parque Principal;#000110079;Aprobado;BANCAMIA S.A.;Territorial Sur Chinchina;PV-000149;BANCAMIA_055.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CALDAS;CHINCHINA;Carrera 9 # 9-75 Parque Principal;#000110079;Aprobado;BANCAMIA S.A.;Territorial Sur Chinchina;PV-000149;BANCAMIA_055.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CALDAS;CHINCHINA;Carrera 9 # 9-75 Parque Principal;#000110079;Aprobado;BANCAMIA S.A.;Territorial Sur Chinchina;PV-000149;BANCAMIA_055.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CALDAS;CHINCHINA;Carrera 9 # 9-75 Parque Principal;#000110079;Aprobado;BANCAMIA S.A.;Territorial Sur Chinchina;PV-000149;BANCAMIA_055.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;LA UNION;Cr 1 # 19-44 B/ La Inmaculada;#000110080;Aprobado;BANCAMIA S.A.;Territorial Sur La Union Nariño;PV-000149;BANCAMIA_111.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;LA UNION;Cr 1 # 19-44 B/ La Inmaculada;#000110080;Aprobado;BANCAMIA S.A.;Territorial Sur La Union Nariño;PV-000149;BANCAMIA_111.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;LA UNION;Cr 1 # 19-44 B/ La Inmaculada;#000110080;Aprobado;BANCAMIA S.A.;Territorial Sur La Union Nariño;PV-000149;BANCAMIA_111.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;LA UNION;Cr 1 # 19-44 B/ La Inmaculada;#000110080;Aprobado;BANCAMIA S.A.;Territorial Sur La Union Nariño;PV-000149;BANCAMIA_111.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;LA UNION;Cr 1 # 19-44 B/ La Inmaculada;#000110080;Aprobado;BANCAMIA S.A.;Territorial Sur La Union Nariño;PV-000149;BANCAMIA_111.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;N. DE SANTANDER;OCAÑA;Carrera 12 # 12-89 Barrio El Tamaco ;#000110081;Aprobado;BANCAMIA S.A.;Territorial Norte Ocaña;PV-000149;BANCAMIA_121.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;N. DE SANTANDER;OCAÑA;Carrera 12 # 12-89 Barrio El Tamaco ;#000110081;Aprobado;BANCAMIA S.A.;Territorial Norte Ocaña;PV-000149;BANCAMIA_121.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;N. DE SANTANDER;OCAÑA;Carrera 12 # 12-89 Barrio El Tamaco ;#000110081;Aprobado;BANCAMIA S.A.;Territorial Norte Ocaña;PV-000149;BANCAMIA_121.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;N. DE SANTANDER;OCAÑA;Carrera 12 # 12-89 Barrio El Tamaco ;#000110081;Aprobado;BANCAMIA S.A.;Territorial Norte Ocaña;PV-000149;BANCAMIA_121.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;N. DE SANTANDER;OCAÑA;Carrera 12 # 12-89 Barrio El Tamaco ;#000110081;Aprobado;BANCAMIA S.A.;Territorial Norte Ocaña;PV-000149;BANCAMIA_121.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CESAR;VALLEDUPAR;Diagonal 21 No 18D 75;#000110082;Aprobado;BANCAMIA S.A.;Territorial Norte Valledupar;PV-000149;BANCAMIA_193.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CESAR;VALLEDUPAR;Diagonal 21 No 18D 75;#000110082;Aprobado;BANCAMIA S.A.;Territorial Norte Valledupar;PV-000149;BANCAMIA_193.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CESAR;VALLEDUPAR;Diagonal 21 No 18D 75;#000110082;Aprobado;BANCAMIA S.A.;Territorial Norte Valledupar;PV-000149;BANCAMIA_193.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CESAR;VALLEDUPAR;Diagonal 21 No 18D 75;#000110082;Aprobado;BANCAMIA S.A.;Territorial Norte Valledupar;PV-000149;BANCAMIA_193.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CESAR;VALLEDUPAR;Diagonal 21 No 18D 75;#000110082;Aprobado;BANCAMIA S.A.;Territorial Norte Valledupar;PV-000149;BANCAMIA_193.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;META;ACACIAS;Carrera 17 # 14 ? 62;#000110083;Aprobado;BANCAMIA S.A.;Territorial Sur PE Acacias;PV-000149;BANCAMIA_235.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;META;ACACIAS;Carrera 17 # 14 ? 62;#000110083;Aprobado;BANCAMIA S.A.;Territorial Sur PE Acacias;PV-000149;BANCAMIA_235.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;META;ACACIAS;Carrera 17 # 14 ? 62;#000110083;Aprobado;BANCAMIA S.A.;Territorial Sur PE Acacias;PV-000149;BANCAMIA_235.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;META;ACACIAS;Carrera 17 # 14 ? 62;#000110083;Aprobado;BANCAMIA S.A.;Territorial Sur PE Acacias;PV-000149;BANCAMIA_235.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;META;ACACIAS;Carrera 17 # 14 ? 62;#000110083;Aprobado;BANCAMIA S.A.;Territorial Sur PE Acacias;PV-000149;BANCAMIA_235.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CHOCO;RIOSUCIO;Carrera 7 No. 8-27 Centro;#000110084;Aprobado;BANCAMIA S.A.;Territorial Sur Riosucio;PV-000149;BANCAMIA_167.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CHOCO;RIOSUCIO;Carrera 7 No. 8-27 Centro;#000110084;Aprobado;BANCAMIA S.A.;Territorial Sur Riosucio;PV-000149;BANCAMIA_167.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CHOCO;RIOSUCIO;Carrera 7 No. 8-27 Centro;#000110084;Aprobado;BANCAMIA S.A.;Territorial Sur Riosucio;PV-000149;BANCAMIA_167.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CHOCO;RIOSUCIO;Carrera 7 No. 8-27 Centro;#000110084;Aprobado;BANCAMIA S.A.;Territorial Sur Riosucio;PV-000149;BANCAMIA_167.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CHOCO;RIOSUCIO;Carrera 7 No. 8-27 Centro;#000110084;Aprobado;BANCAMIA S.A.;Territorial Sur Riosucio;PV-000149;BANCAMIA_167.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CUNDINAMARCA;FUSAGASUGA;Carrera 6 # 5-54;#000110085;Aprobado;BANCAMIA S.A.;Territorial Centro Fusagasugá;PV-000149;BANCAMIA_096.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CUNDINAMARCA;FUSAGASUGA;Carrera 6 # 5-54;#000110085;Aprobado;BANCAMIA S.A.;Territorial Centro Fusagasugá;PV-000149;BANCAMIA_096.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CUNDINAMARCA;FUSAGASUGA;Carrera 6 # 5-54;#000110085;Aprobado;BANCAMIA S.A.;Territorial Centro Fusagasugá;PV-000149;BANCAMIA_096.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CUNDINAMARCA;FUSAGASUGA;Carrera 6 # 5-54;#000110085;Aprobado;BANCAMIA S.A.;Territorial Centro Fusagasugá;PV-000149;BANCAMIA_096.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CUNDINAMARCA;FUSAGASUGA;Carrera 6 # 5-54;#000110085;Aprobado;BANCAMIA S.A.;Territorial Centro Fusagasugá;PV-000149;BANCAMIA_096.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;CALI;Av 3 N # 40-62;#000110086;Aprobado;BANCAMIA S.A.;Territorial Sur Cali Norte;PV-000149;BANCAMIA_037.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;CALI;Av 3 N # 40-62;#000110086;Aprobado;BANCAMIA S.A.;Territorial Sur Cali Norte;PV-000149;BANCAMIA_037.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;CALI;Av 3 N # 40-62;#000110086;Aprobado;BANCAMIA S.A.;Territorial Sur Cali Norte;PV-000149;BANCAMIA_037.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;CALI;Av 3 N # 40-62;#000110086;Aprobado;BANCAMIA S.A.;Territorial Sur Cali Norte;PV-000149;BANCAMIA_037.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;VALLE DEL CAUCA;CALI;Av 3 N # 40-62;#000110086;Aprobado;BANCAMIA S.A.;Territorial Sur Cali Norte;PV-000149;BANCAMIA_037.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOGOTA;BOGOTA, D.C.;Carrera 19D # 61B- 40 Sur;#000110087;Aprobado;BANCAMIA S.A.;Territorial Centro San Francisco;PV-000149;BANCAMIA_146.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOGOTA;BOGOTA, D.C.;Carrera 19D # 61B- 40 Sur;#000110087;Aprobado;BANCAMIA S.A.;Territorial Centro San Francisco;PV-000149;BANCAMIA_146.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOGOTA;BOGOTA, D.C.;Carrera 19D # 61B- 40 Sur;#000110087;Aprobado;BANCAMIA S.A.;Territorial Centro San Francisco;PV-000149;BANCAMIA_146.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOGOTA;BOGOTA, D.C.;Carrera 19D # 61B- 40 Sur;#000110087;Aprobado;BANCAMIA S.A.;Territorial Centro San Francisco;PV-000149;BANCAMIA_146.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOGOTA;BOGOTA, D.C.;Carrera 19D # 61B- 40 Sur;#000110087;Aprobado;BANCAMIA S.A.;Territorial Centro San Francisco;PV-000149;BANCAMIA_146.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CAUCA;POPAYAN;Carrera 9 # 17N-12;#000110088;Aprobado;BANCAMIA S.A.;Territorial Sur Popayan Norte;PV-000149;BANCAMIA_155.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CAUCA;POPAYAN;Carrera 9 # 17N-12;#000110088;Aprobado;BANCAMIA S.A.;Territorial Sur Popayan Norte;PV-000149;BANCAMIA_155.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CAUCA;POPAYAN;Carrera 9 # 17N-12;#000110088;Aprobado;BANCAMIA S.A.;Territorial Sur Popayan Norte;PV-000149;BANCAMIA_155.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CAUCA;POPAYAN;Carrera 9 # 17N-12;#000110088;Aprobado;BANCAMIA S.A.;Territorial Sur Popayan Norte;PV-000149;BANCAMIA_155.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CAUCA;POPAYAN;Carrera 9 # 17N-12;#000110088;Aprobado;BANCAMIA S.A.;Territorial Sur Popayan Norte;PV-000149;BANCAMIA_155.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOLIVAR;MOMPOS;Calle 20 # 1-19;#000110089;Aprobado;BANCAMIA S.A.;Territorial Norte Mompos;PV-000149;BANCAMIA_132.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOLIVAR;MOMPOS;Calle 20 # 1-19;#000110089;Aprobado;BANCAMIA S.A.;Territorial Norte Mompos;PV-000149;BANCAMIA_132.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOLIVAR;MOMPOS;Calle 20 # 1-19;#000110089;Aprobado;BANCAMIA S.A.;Territorial Norte Mompos;PV-000149;BANCAMIA_132.0;Elementos de Protección Personal;EPP-000074-8;Guantes 2 - Negro Cal 18 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOLIVAR;MOMPOS;Calle 20 # 1-19;#000110089;Aprobado;BANCAMIA S.A.;Territorial Norte Mompos;PV-000149;BANCAMIA_132.0;Elementos de Protección Personal;EPP-000076-8;Guantes 4 - Rojo Cal 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;3077;19%;3.661,63;10.984,89;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;BOLIVAR;MOMPOS;Calle 20 # 1-19;#000110089;Aprobado;BANCAMIA S.A.;Territorial Norte Mompos;PV-000149;BANCAMIA_132.0;Elementos de Protección Personal;EPP-000138;Tapabocas 1 - Desechable x 25;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAQ;6239;19%;7.424,41;22.273,23;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CASANARE;SABANALARGA;Carrera 23 # 22A-46;#000110090;Aprobado;BANCAMIA S.A.;Territorial Norte Sabanalarga;PV-000149;BANCAMIA_169.0;Elementos de Protección Personal;EPP-000011;Gorro 2 - malla negra;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;1;UNI;1761;19%;2.095,59;2.095,59;
BANCO DE LAS MICROFINANZAS BANCAMIA S.A. ;CASANARE;SABANALARGA;Carrera 23 # 22A-46;#000110090;Aprobado;BANCAMIA S.A.;Territorial Norte Sabanalarga;PV-000149;BANCAMIA_169.0;Elementos de Protección Personal;EPP-000073-8;Guantes 1 - Amarillo Cal 18 a 25 T8;2024-04-08;2024-04-19;;2024-04-23;2024-04-27;ABRIL;Tarifa integral;3;PAR;2993;19%;3.561,67;10.685,01;
